timestamp,rank,division,population_count
2025-04-16T01:37:50.912036,gold,2,21909
2025-04-16T01:37:50.912036,gold,3,31454
2025-04-16T01:37:50.912036,platinum,1,21504
2025-04-16T01:37:50.912036,platinum,2,23836
2025-04-16T01:37:50.912036,platinum,3,29278
2025-04-16T01:37:50.912036,diamond,1,22645
2025-04-16T01:37:50.912036,diamond,2,25118
2025-04-16T01:37:50.912036,diamond,3,31155
2025-04-16T01:37:50.912036,grandmaster,1,15199
2025-04-16T01:37:50.912036,grandmaster,2,21538
2025-04-16T01:37:50.912036,grandmaster,3,37153
2025-04-16T01:37:50.912036,celestial,1,4600
2025-04-16T01:37:50.912036,celestial,2,8540
2025-04-16T01:37:50.912036,celestial,3,19800
2025-04-16T01:37:50.912036,eternity,total,7943
2025-04-16T01:37:50.912036,one_above_all,total,1030
2025-04-16T06:28:20.821263,bronze,1,21805
2025-04-16T06:28:20.821263,bronze,2,26923
2025-04-16T06:28:20.821263,bronze,3,108804
2025-04-16T06:28:20.821263,silver,1,18616
2025-04-16T06:28:20.821263,silver,2,20729
2025-04-16T06:28:20.821263,silver,3,24274
2025-04-16T06:28:20.821263,gold,1,20009
2025-04-16T06:28:20.821263,gold,2,21909
2025-04-16T06:28:20.821263,gold,3,31454
2025-04-16T06:28:20.821263,platinum,1,21504
2025-04-16T06:28:20.821263,platinum,2,23836
2025-04-16T06:28:20.821263,platinum,3,29278
2025-04-16T06:28:20.821263,diamond,1,22645
2025-04-16T06:28:20.821263,diamond,2,25118
2025-04-16T06:28:20.821263,diamond,3,31155
2025-04-16T06:28:20.821263,grandmaster,1,15199
2025-04-16T06:28:20.821263,grandmaster,2,21538
2025-04-16T06:28:20.821263,grandmaster,3,37153
2025-04-16T06:28:20.821263,celestial,1,4600
2025-04-16T06:28:20.821263,celestial,2,8540
2025-04-16T06:28:20.821263,celestial,3,19800
2025-04-16T06:28:20.821263,eternity,total,7943
2025-04-16T06:28:20.821263,one_above_all,total,1030
2025-04-16T12:39:13.587323,bronze,1,21808
2025-04-16T12:39:13.587323,bronze,2,26940
2025-04-16T12:39:13.587323,bronze,3,108845
2025-04-16T12:39:13.587323,silver,1,18632
2025-04-16T12:39:13.587323,silver,2,20748
2025-04-16T12:39:13.587323,silver,3,24291
2025-04-16T12:39:13.587323,gold,1,20028
2025-04-16T12:39:13.587323,gold,2,21927
2025-04-16T12:39:13.587323,gold,3,31489
2025-04-16T12:39:13.587323,platinum,1,21539
2025-04-16T12:39:13.587323,platinum,2,23865
2025-04-16T12:39:13.587323,platinum,3,29312
2025-04-16T12:39:13.587323,diamond,1,22696
2025-04-16T12:39:13.587323,diamond,2,25160
2025-04-16T12:39:13.587323,diamond,3,31224
2025-04-16T12:39:13.587323,grandmaster,1,15225
2025-04-16T12:39:13.587323,grandmaster,2,21582
2025-04-16T12:39:13.587323,grandmaster,3,37259
2025-04-16T12:39:13.587323,celestial,1,4617
2025-04-16T12:39:13.587323,celestial,2,8568
2025-04-16T12:39:13.587323,celestial,3,19880
2025-04-16T12:39:13.587323,eternity,total,7958
2025-04-16T12:39:13.587323,one_above_all,total,1029
2025-04-16T18:27:51.067041,bronze,1,21815
2025-04-16T18:27:51.067041,bronze,2,26950
2025-04-16T18:27:51.067041,bronze,3,108896
2025-04-16T18:27:51.067041,silver,1,18645
2025-04-16T18:27:51.067041,silver,2,20755
2025-04-16T18:27:51.067041,silver,3,24307
2025-04-16T18:27:51.067041,gold,1,20048
2025-04-16T18:27:51.067041,gold,2,21950
2025-04-16T18:27:51.067041,gold,3,31513
2025-04-16T18:27:51.067041,platinum,1,21572
2025-04-16T18:27:51.067041,platinum,2,23887
2025-04-16T18:27:51.067041,platinum,3,29329
2025-04-16T18:27:51.067041,diamond,1,22739
2025-04-16T18:27:51.067041,diamond,2,25191
2025-04-16T18:27:51.067041,diamond,3,31283
2025-04-16T18:27:51.067041,grandmaster,1,15273
2025-04-16T18:27:51.067041,grandmaster,2,21620
2025-04-16T18:27:51.067041,grandmaster,3,37358
2025-04-16T18:27:51.067041,celestial,1,4621
2025-04-16T18:27:51.067041,celestial,2,8584
2025-04-16T18:27:51.067041,celestial,3,19941
2025-04-16T18:27:51.067041,eternity,total,7979
2025-04-16T18:27:51.067041,one_above_all,total,1028
2025-04-17T01:36:25.444794,bronze,1,21829
2025-04-17T01:36:25.444794,bronze,2,26964
2025-04-17T01:36:25.444794,bronze,3,108950
2025-04-17T01:36:25.444794,silver,1,18657
2025-04-17T01:36:25.444794,silver,2,20775
2025-04-17T01:36:25.444794,silver,3,24315
2025-04-17T01:36:25.444794,gold,1,20074
2025-04-17T01:36:25.444794,gold,2,21973
2025-04-17T01:36:25.444794,gold,3,31547
2025-04-17T01:36:25.444794,platinum,1,21627
2025-04-17T01:36:25.444794,platinum,2,23933
2025-04-17T01:36:25.444794,platinum,3,29397
2025-04-17T01:36:25.444794,diamond,1,22797
2025-04-17T01:36:25.444794,diamond,2,25248
2025-04-17T01:36:25.444794,diamond,3,31359
2025-04-17T01:36:25.444794,grandmaster,1,15311
2025-04-17T01:36:25.444794,grandmaster,2,21681
2025-04-17T01:36:25.444794,grandmaster,3,37497
2025-04-17T01:36:25.444794,celestial,1,4624
2025-04-17T01:36:25.444794,celestial,2,8593
2025-04-17T01:36:25.444794,celestial,3,20017
2025-04-17T01:36:25.444794,eternity,total,8007
2025-04-17T01:36:25.444794,one_above_all,total,1024
2025-04-17T06:27:47.173921,bronze,1,21829
2025-04-17T06:27:47.173921,bronze,2,26964
2025-04-17T06:27:47.173921,bronze,3,108950
2025-04-17T06:27:47.173921,silver,1,18657
2025-04-17T06:27:47.173921,silver,2,20775
2025-04-17T06:27:47.173921,silver,3,24315
2025-04-17T06:27:47.173921,gold,1,20074
2025-04-17T06:27:47.173921,gold,2,21973
2025-04-17T06:27:47.173921,gold,3,31547
2025-04-17T06:27:47.173921,platinum,1,21627
2025-04-17T06:27:47.173921,platinum,2,23933
2025-04-17T06:27:47.173921,platinum,3,29397
2025-04-17T06:27:47.173921,diamond,1,22797
2025-04-17T06:27:47.173921,diamond,2,25248
2025-04-17T06:27:47.173921,diamond,3,31359
2025-04-17T06:27:47.173921,grandmaster,1,15311
2025-04-17T06:27:47.173921,grandmaster,2,21681
2025-04-17T06:27:47.173921,grandmaster,3,37497
2025-04-17T06:27:47.173921,celestial,1,4624
2025-04-17T06:27:47.173921,celestial,2,8593
2025-04-17T06:27:47.173921,celestial,3,20017
2025-04-17T06:27:47.173921,eternity,total,8007
2025-04-17T06:27:47.173921,one_above_all,total,1024
2025-04-17T12:38:31.462453,bronze,1,21839
2025-04-17T12:38:31.462453,bronze,2,26970
2025-04-17T12:38:31.462453,bronze,3,109017
2025-04-17T12:38:31.462453,silver,1,18675
2025-04-17T12:38:31.462453,silver,2,20784
2025-04-17T12:38:31.462453,silver,3,24335
2025-04-17T12:38:31.462453,gold,1,20102
2025-04-17T12:38:31.462453,gold,2,21994
2025-04-17T12:38:31.462453,gold,3,31578
2025-04-17T12:38:31.462453,platinum,1,21670
2025-04-17T12:38:31.462453,platinum,2,23976
2025-04-17T12:38:31.462453,platinum,3,29439
2025-04-17T12:38:31.462453,diamond,1,22852
2025-04-17T12:38:31.462453,diamond,2,25310
2025-04-17T12:38:31.462453,diamond,3,31411
2025-04-17T12:38:31.462453,grandmaster,1,15362
2025-04-17T12:38:31.462453,grandmaster,2,21740
2025-04-17T12:38:31.462453,grandmaster,3,37631
2025-04-17T12:38:31.462453,celestial,1,4625
2025-04-17T12:38:31.462453,celestial,2,8602
2025-04-17T12:38:31.462453,celestial,3,20108
2025-04-17T12:38:31.462453,eternity,total,8046
2025-04-17T12:38:31.462453,one_above_all,total,1022
2025-04-17T18:26:43.840469,bronze,1,21854
2025-04-17T18:26:43.840469,bronze,2,26977
2025-04-17T18:26:43.840469,bronze,3,109065
2025-04-17T18:26:43.840469,silver,1,18689
2025-04-17T18:26:43.840469,silver,2,20800
2025-04-17T18:26:43.840469,silver,3,24341
2025-04-17T18:26:43.840469,gold,1,20119
2025-04-17T18:26:43.840469,gold,2,22004
2025-04-17T18:26:43.840469,gold,3,31599
2025-04-17T18:26:43.840469,platinum,1,21695
2025-04-17T18:26:43.840469,platinum,2,24000
2025-04-17T18:26:43.840469,platinum,3,29464
2025-04-17T18:26:43.840469,diamond,1,22886
2025-04-17T18:26:43.840469,diamond,2,25361
2025-04-17T18:26:43.840469,diamond,3,31454
2025-04-17T18:26:43.840469,grandmaster,1,15386
2025-04-17T18:26:43.840469,grandmaster,2,21764
2025-04-17T18:26:43.840469,grandmaster,3,37727
2025-04-17T18:26:43.840469,celestial,1,4631
2025-04-17T18:26:43.840469,celestial,2,8605
2025-04-17T18:26:43.840469,celestial,3,20153
2025-04-17T18:26:43.840469,eternity,total,8070
2025-04-17T18:26:43.840469,one_above_all,total,1021
2025-04-18T01:27:18.354627,bronze,1,21868
2025-04-18T01:27:18.354627,bronze,2,26990
2025-04-18T01:27:18.354627,bronze,3,109129
2025-04-18T01:27:18.354627,silver,1,18702
2025-04-18T01:27:18.354627,silver,2,20819
2025-04-18T01:27:18.354627,silver,3,24357
2025-04-18T01:27:18.354627,gold,1,20144
2025-04-18T01:27:18.354627,gold,2,22031
2025-04-18T01:27:18.354627,gold,3,31641
2025-04-18T01:27:18.354627,platinum,1,21752
2025-04-18T01:27:18.354627,platinum,2,24036
2025-04-18T01:27:18.354627,platinum,3,29513
2025-04-18T01:27:18.354627,diamond,1,22942
2025-04-18T01:27:18.354627,diamond,2,25406
2025-04-18T01:27:18.354627,diamond,3,31503
2025-04-18T01:27:18.354627,grandmaster,1,15417
2025-04-18T01:27:18.354627,grandmaster,2,21826
2025-04-18T01:27:18.354627,grandmaster,3,37850
2025-04-18T01:27:18.354627,celestial,1,4634
2025-04-18T01:27:18.354627,celestial,2,8616
2025-04-18T01:27:18.354627,celestial,3,20233
2025-04-18T01:27:18.354627,eternity,total,8090
2025-04-18T01:27:18.354627,one_above_all,total,1023
2025-04-18T06:27:49.368103,bronze,1,21868
2025-04-18T06:27:49.368103,bronze,2,26990
2025-04-18T06:27:49.368103,bronze,3,109129
2025-04-18T06:27:49.368103,silver,1,18702
2025-04-18T06:27:49.368103,silver,2,20819
2025-04-18T06:27:49.368103,silver,3,24357
2025-04-18T06:27:49.368103,gold,1,20144
2025-04-18T06:27:49.368103,gold,2,22031
2025-04-18T06:27:49.368103,gold,3,31641
2025-04-18T06:27:49.368103,platinum,1,21752
2025-04-18T06:27:49.368103,platinum,2,24036
2025-04-18T06:27:49.368103,platinum,3,29513
2025-04-18T06:27:49.368103,diamond,1,22942
2025-04-18T06:27:49.368103,diamond,2,25406
2025-04-18T06:27:49.368103,diamond,3,31503
2025-04-18T06:27:49.368103,grandmaster,1,15417
2025-04-18T06:27:49.368103,grandmaster,2,21826
2025-04-18T06:27:49.368103,grandmaster,3,37850
2025-04-18T06:27:49.368103,celestial,1,4634
2025-04-18T06:27:49.368103,celestial,2,8616
2025-04-18T06:27:49.368103,celestial,3,20233
2025-04-18T06:27:49.368103,eternity,total,8090
2025-04-18T06:27:49.368103,one_above_all,total,1023
2025-04-18T12:37:06.224860,bronze,1,21876
2025-04-18T12:37:06.224860,bronze,2,26997
2025-04-18T12:37:06.224860,bronze,3,109170
2025-04-18T12:37:06.224860,silver,1,18712
2025-04-18T12:37:06.224860,silver,2,20836
2025-04-18T12:37:06.224860,silver,3,24376
2025-04-18T12:37:06.224860,gold,1,20158
2025-04-18T12:37:06.224860,gold,2,22052
2025-04-18T12:37:06.224860,gold,3,31678
2025-04-18T12:37:06.224860,platinum,1,21796
2025-04-18T12:37:06.224860,platinum,2,24052
2025-04-18T12:37:06.224860,platinum,3,29574
2025-04-18T12:37:06.224860,diamond,1,23018
2025-04-18T12:37:06.224860,diamond,2,25450
2025-04-18T12:37:06.224860,diamond,3,31571
2025-04-18T12:37:06.224860,grandmaster,1,15445
2025-04-18T12:37:06.224860,grandmaster,2,21871
2025-04-18T12:37:06.224860,grandmaster,3,37986
2025-04-18T12:37:06.224860,celestial,1,4642
2025-04-18T12:37:06.224860,celestial,2,8636
2025-04-18T12:37:06.224860,celestial,3,20311
2025-04-18T12:37:06.224860,eternity,total,8125
2025-04-18T12:37:06.224860,one_above_all,total,1022
2025-04-18T18:26:07.092361,bronze,1,21876
2025-04-18T18:26:07.092361,bronze,2,27015
2025-04-18T18:26:07.092361,bronze,3,109196
2025-04-18T18:26:07.092361,silver,1,18725
2025-04-18T18:26:07.092361,silver,2,20853
2025-04-18T18:26:07.092361,silver,3,24387
2025-04-18T18:26:07.092361,gold,1,20172
2025-04-18T18:26:07.092361,gold,2,22068
2025-04-18T18:26:07.092361,gold,3,31700
2025-04-18T18:26:07.092361,platinum,1,21823
2025-04-18T18:26:07.092361,platinum,2,24085
2025-04-18T18:26:07.092361,platinum,3,29594
2025-04-18T18:26:07.092361,diamond,1,23053
2025-04-18T18:26:07.092361,diamond,2,25496
2025-04-18T18:26:07.092361,diamond,3,31611
2025-04-18T18:26:07.092361,grandmaster,1,15485
2025-04-18T18:26:07.092361,grandmaster,2,21919
2025-04-18T18:26:07.092361,grandmaster,3,38054
2025-04-18T18:26:07.092361,celestial,1,4641
2025-04-18T18:26:07.092361,celestial,2,8654
2025-04-18T18:26:07.092361,celestial,3,20362
2025-04-18T18:26:07.092361,eternity,total,8149
2025-04-18T18:26:07.092361,one_above_all,total,1020
2025-04-19T01:25:00.316290,bronze,1,21886
2025-04-19T01:25:00.316290,bronze,2,27028
2025-04-19T01:25:00.316290,bronze,3,109264
2025-04-19T01:25:00.316290,silver,1,18732
2025-04-19T01:25:00.316290,silver,2,20865
2025-04-19T01:25:00.316290,silver,3,24402
2025-04-19T01:25:00.316290,gold,1,20181
2025-04-19T01:25:00.316290,gold,2,22085
2025-04-19T01:25:00.316290,gold,3,31742
2025-04-19T01:25:00.316290,platinum,1,21855
2025-04-19T01:25:00.316290,platinum,2,24131
2025-04-19T01:25:00.316290,platinum,3,29639
2025-04-19T01:25:00.316290,diamond,1,23117
2025-04-19T01:25:00.316290,diamond,2,25542
2025-04-19T01:25:00.316290,diamond,3,31683
2025-04-19T01:25:00.316290,grandmaster,1,15522
2025-04-19T01:25:00.316290,grandmaster,2,21981
2025-04-19T01:25:00.316290,grandmaster,3,38191
2025-04-19T01:25:00.316290,celestial,1,4650
2025-04-19T01:25:00.316290,celestial,2,8674
2025-04-19T01:25:00.316290,celestial,3,20441
2025-04-19T01:25:00.316290,eternity,total,8169
2025-04-19T01:25:00.316290,one_above_all,total,1017
2025-04-19T06:25:59.861120,bronze,1,21886
2025-04-19T06:25:59.861120,bronze,2,27028
2025-04-19T06:25:59.861120,bronze,3,109264
2025-04-19T06:25:59.861120,silver,1,18732
2025-04-19T06:25:59.861120,silver,2,20865
2025-04-19T06:25:59.861120,silver,3,24402
2025-04-19T06:25:59.861120,gold,1,20181
2025-04-19T06:25:59.861120,gold,2,22085
2025-04-19T06:25:59.861120,gold,3,31742
2025-04-19T06:25:59.861120,platinum,1,21855
2025-04-19T06:25:59.861120,platinum,2,24131
2025-04-19T06:25:59.861120,platinum,3,29639
2025-04-19T06:25:59.861120,diamond,1,23117
2025-04-19T06:25:59.861120,diamond,2,25542
2025-04-19T06:25:59.861120,diamond,3,31683
2025-04-19T06:25:59.861120,grandmaster,1,15522
2025-04-19T06:25:59.861120,grandmaster,2,21981
2025-04-19T06:25:59.861120,grandmaster,3,38191
2025-04-19T06:25:59.861120,celestial,1,4650
2025-04-19T06:25:59.861120,celestial,2,8674
2025-04-19T06:25:59.861120,celestial,3,20441
2025-04-19T06:25:59.861120,eternity,total,8169
2025-04-19T06:25:59.861120,one_above_all,total,1017
2025-04-19T12:34:29.629724,bronze,1,21901
2025-04-19T12:34:29.629724,bronze,2,27046
2025-04-19T12:34:29.629724,bronze,3,109319
2025-04-19T12:34:29.629724,silver,1,18747
2025-04-19T12:34:29.629724,silver,2,20870
2025-04-19T12:34:29.629724,silver,3,24417
2025-04-19T12:34:29.629724,gold,1,20209
2025-04-19T12:34:29.629724,gold,2,22108
2025-04-19T12:34:29.629724,gold,3,31781
2025-04-19T12:34:29.629724,platinum,1,21892
2025-04-19T12:34:29.629724,platinum,2,24161
2025-04-19T12:34:29.629724,platinum,3,29675
2025-04-19T12:34:29.629724,diamond,1,23174
2025-04-19T12:34:29.629724,diamond,2,25599
2025-04-19T12:34:29.629724,diamond,3,31744
2025-04-19T12:34:29.629724,grandmaster,1,15568
2025-04-19T12:34:29.629724,grandmaster,2,22039
2025-04-19T12:34:29.629724,grandmaster,3,38294
2025-04-19T12:34:29.629724,celestial,1,4659
2025-04-19T12:34:29.629724,celestial,2,8689
2025-04-19T12:34:29.629724,celestial,3,20519
2025-04-19T12:34:29.629724,eternity,total,8193
2025-04-19T12:34:29.629724,one_above_all,total,1015
2025-04-19T18:23:52.530227,bronze,1,21907
2025-04-19T18:23:52.530227,bronze,2,27044
2025-04-19T18:23:52.530227,bronze,3,109345
2025-04-19T18:23:52.530227,silver,1,18754
2025-04-19T18:23:52.530227,silver,2,20883
2025-04-19T18:23:52.530227,silver,3,24427
2025-04-19T18:23:52.530227,gold,1,20224
2025-04-19T18:23:52.530227,gold,2,22133
2025-04-19T18:23:52.530227,gold,3,31803
2025-04-19T18:23:52.530227,platinum,1,21902
2025-04-19T18:23:52.530227,platinum,2,24180
2025-04-19T18:23:52.530227,platinum,3,29689
2025-04-19T18:23:52.530227,diamond,1,23199
2025-04-19T18:23:52.530227,diamond,2,25631
2025-04-19T18:23:52.530227,diamond,3,31784
2025-04-19T18:23:52.530227,grandmaster,1,15593
2025-04-19T18:23:52.530227,grandmaster,2,22080
2025-04-19T18:23:52.530227,grandmaster,3,38404
2025-04-19T18:23:52.530227,celestial,1,4668
2025-04-19T18:23:52.530227,celestial,2,8698
2025-04-19T18:23:52.530227,celestial,3,20573
2025-04-19T18:23:52.530227,eternity,total,8213
2025-04-19T18:23:52.530227,one_above_all,total,1013
2025-04-20T01:41:58.962492,bronze,1,21917
2025-04-20T01:41:58.962492,bronze,2,27063
2025-04-20T01:41:58.962492,bronze,3,109402
2025-04-20T01:41:58.962492,silver,1,18769
2025-04-20T01:41:58.962492,silver,2,20891
2025-04-20T01:41:58.962492,silver,3,24446
2025-04-20T01:41:58.962492,gold,1,20249
2025-04-20T01:41:58.962492,gold,2,22151
2025-04-20T01:41:58.962492,gold,3,31839
2025-04-20T01:41:58.962492,platinum,1,21940
2025-04-20T01:41:58.962492,platinum,2,24214
2025-04-20T01:41:58.962492,platinum,3,29733
2025-04-20T01:41:58.962492,diamond,1,23243
2025-04-20T01:41:58.962492,diamond,2,25692
2025-04-20T01:41:58.962492,diamond,3,31861
2025-04-20T01:41:58.962492,grandmaster,1,15646
2025-04-20T01:41:58.962492,grandmaster,2,22125
2025-04-20T01:41:58.962492,grandmaster,3,38506
2025-04-20T01:41:58.962492,celestial,1,4672
2025-04-20T01:41:58.962492,celestial,2,8711
2025-04-20T01:41:58.962492,celestial,3,20646
2025-04-20T01:41:58.962492,eternity,total,8248
2025-04-20T01:41:58.962492,one_above_all,total,1011
2025-04-20T06:26:12.189406,bronze,1,21917
2025-04-20T06:26:12.189406,bronze,2,27063
2025-04-20T06:26:12.189406,bronze,3,109402
2025-04-20T06:26:12.189406,silver,1,18769
2025-04-20T06:26:12.189406,silver,2,20891
2025-04-20T06:26:12.189406,silver,3,24446
2025-04-20T06:26:12.189406,gold,1,20249
2025-04-20T06:26:12.189406,gold,2,22151
2025-04-20T06:26:12.189406,gold,3,31839
2025-04-20T06:26:12.189406,platinum,1,21940
2025-04-20T06:26:12.189406,platinum,2,24214
2025-04-20T06:26:12.189406,platinum,3,29733
2025-04-20T06:26:12.189406,diamond,1,23243
2025-04-20T06:26:12.189406,diamond,2,25692
2025-04-20T06:26:12.189406,diamond,3,31861
2025-04-20T06:26:12.189406,grandmaster,1,15646
2025-04-20T06:26:12.189406,grandmaster,2,22125
2025-04-20T06:26:12.189406,grandmaster,3,38506
2025-04-20T06:26:12.189406,celestial,1,4672
2025-04-20T06:26:12.189406,celestial,2,8711
2025-04-20T06:26:12.189406,celestial,3,20646
2025-04-20T06:26:12.189406,eternity,total,8248
2025-04-20T06:26:12.189406,one_above_all,total,1011
2025-04-20T12:35:00.343565,bronze,1,21926
2025-04-20T12:35:00.343565,bronze,2,27075
2025-04-20T12:35:00.343565,bronze,3,109450
2025-04-20T12:35:00.343565,silver,1,18785
2025-04-20T12:35:00.343565,silver,2,20899
2025-04-20T12:35:00.343565,silver,3,24457
2025-04-20T12:35:00.343565,gold,1,20268
2025-04-20T12:35:00.343565,gold,2,22179
2025-04-20T12:35:00.343565,gold,3,31870
2025-04-20T12:35:00.343565,platinum,1,21957
2025-04-20T12:35:00.343565,platinum,2,24249
2025-04-20T12:35:00.343565,platinum,3,29777
2025-04-20T12:35:00.343565,diamond,1,23301
2025-04-20T12:35:00.343565,diamond,2,25750
2025-04-20T12:35:00.343565,diamond,3,31930
2025-04-20T12:35:00.343565,grandmaster,1,15683
2025-04-20T12:35:00.343565,grandmaster,2,22173
2025-04-20T12:35:00.343565,grandmaster,3,38638
2025-04-20T12:35:00.343565,celestial,1,4671
2025-04-20T12:35:00.343565,celestial,2,8737
2025-04-20T12:35:00.343565,celestial,3,20713
2025-04-20T12:35:00.343565,eternity,total,8277
2025-04-20T12:35:00.343565,one_above_all,total,1010
2025-04-20T18:24:32.919929,bronze,1,21935
2025-04-20T18:24:32.919929,bronze,2,27090
2025-04-20T18:24:32.919929,bronze,3,109479
2025-04-20T18:24:32.919929,silver,1,18791
2025-04-20T18:24:32.919929,silver,2,20910
2025-04-20T18:24:32.919929,silver,3,24470
2025-04-20T18:24:32.919929,gold,1,20288
2025-04-20T18:24:32.919929,gold,2,22201
2025-04-20T18:24:32.919929,gold,3,31891
2025-04-20T18:24:32.919929,platinum,1,21998
2025-04-20T18:24:32.919929,platinum,2,24273
2025-04-20T18:24:32.919929,platinum,3,29813
2025-04-20T18:24:32.919929,diamond,1,23325
2025-04-20T18:24:32.919929,diamond,2,25793
2025-04-20T18:24:32.919929,diamond,3,31967
2025-04-20T18:24:32.919929,grandmaster,1,15709
2025-04-20T18:24:32.919929,grandmaster,2,22239
2025-04-20T18:24:32.919929,grandmaster,3,38740
2025-04-20T18:24:32.919929,celestial,1,4679
